song_name,artist,deezer_url,year,notes
What's A Woman,Vaya Con Dios,https://www.deezer.com/track/1053446,1990,
Master Blaster (Jammin'),Stevie Wonder,https://www.deezer.com/track/1176584,1980,
Two Hearts,Phil Collins,https://www.deezer.com/track/4290192,1988,
L'aventurier,Indochine,https://www.deezer.com/track/1132150,1982,
Johnny B. Goode,Chuck Berry,https://www.deezer.com/track/2231629,1988,
My Favourite Game,The Cardigans,https://www.deezer.com/track/910478,1998,
You're The Best,"Joe ""Bean"" Esposito",https://www.deezer.com/track/483563482,1995,
Our House,Madness,https://www.deezer.com/track/15729096,1983,
Over the Rainbow,Israel Kamakawiwo'ole,https://www.deezer.com/track/418130622,1993,
"You're Gonna Go Far, Kid",The Offspring,https://www.deezer.com/track/137234202,2008,
The Chamber,Lenny Kravitz,https://www.deezer.com/track/79798942,2014,
The Miracle (Of Joey Ramone),U2,https://www.deezer.com/track/86671103,2014,
Jingle Bell Rock,Bobby Helms,https://www.deezer.com/track/8161209,1994,
Jingle Bell Rock (John's Version),Daryl Hall & John Oates,https://www.deezer.com/track/3959450,2017,
When All's Well,Everything But The Girl,https://www.deezer.com/track/411832172,1985,
Half a Minute,Matt Bianco,https://www.deezer.com/track/759020,1984,
People Have the Power,Patti Smith,https://www.deezer.com/track/558918,1988,
Everyday Is Like Sunday,Morrissey,https://www.deezer.com/track/3137140,1991,
Bad To The Bone,George Thorogood & The Destroyers,https://www.deezer.com/track/3469516,1982,
Cars and Girls,Prefab Sprout,https://www.deezer.com/track/1130917,1988,
Suicide Blonde,INXS,https://www.deezer.com/track/11289087,1990,
Easy Lover,Philip Bailey,https://www.deezer.com/track/72004622,1984,
Elevator Boy,Laid Back,https://www.deezer.com/track/3528856,1983,
Love & Pride,Alana Davis,https://www.deezer.com/track/5611148,1997,
Shout To The Top,The Style Council,https://www.deezer.com/track/921716,1985,
The Game of Love (feat. Michelle Branch) (Main / Radio Mix),Santana,https://www.deezer.com/track/13174252,2002,
What a Fool Believes,The Doobie Brothers,https://www.deezer.com/track/4688887,1978,
Only When I Sleep,The Corrs,https://www.deezer.com/track/676140,1997,
Pass The Dutchie,Musical Youth,https://www.deezer.com/track/908431,1986,
The Breakup Song,Greg Kihn Band,https://www.deezer.com/track/63503001,1981,
You Can Do Magic,America,https://www.deezer.com/track/4623149,1982,
In the Shadows,The Rasmus,https://www.deezer.com/track/61914316,2003,
Got My Mind Set on You,George Harrison,https://www.deezer.com/track/3164587,1987,
Boys Do Fall In Love (Album),Robin Gibb,https://www.deezer.com/track/14998554,1984,
What I Like About You,The Romantics,https://www.deezer.com/track/1066565,1980,
Vacation,The Go-Go's,https://www.deezer.com/track/3361316,1982,
Cosas de la Edad,Modestia Aparte,https://www.deezer.com/track/111969270,1990,
Against All Odds (Take A Look At Me Now),Phil Collins,https://www.deezer.com/track/580808342,1984,
Ramblin' Man,The Allman Brothers Band,https://www.deezer.com/track/908362,1973,
St. Elmos Fire (Man in Motion),John Parr,https://www.deezer.com/track/6410074,2024,
Midnight City,M83,https://www.deezer.com/track/75569764,2010,
Hello,Adele,https://www.deezer.com/track/138545995,2005,
Rocks,Primal Scream,https://www.deezer.com/track/13130300,1994,
I'm Free,The Soup Dragons,https://www.deezer.com/track/62637202,1990,
One Thing Leads To Another,The Fixx,https://www.deezer.com/track/4686777,1987,
Runnin' Down A Dream,Tom Petty,https://www.deezer.com/track/2171504,1989,
Like a Stone,Audioslave,https://www.deezer.com/track/851057,2002,
Say What You Want,Texas,https://www.deezer.com/track/1118861,1997,
21 Guns [featuring Green Day And The Cast Of American Idiot] (feat. Green Day And The Cast Of American Idiot),Green Day,https://www.deezer.com/track/5058065,2009,
I'm Like A Bird,Nelly Furtado,https://www.deezer.com/track/877407,2000,
Am I Wrong,Nico & Vinz,https://www.deezer.com/track/74126483,2013,
Cuts You Up,Peter Murphy,https://www.deezer.com/track/936379,1989,
Here With Me,Dido,https://www.deezer.com/track/962165,1999,
Carnival,The Cardigans,https://www.deezer.com/track/910472,1995,
Goodbye,Air Supply,https://www.deezer.com/track/5618037,1993,
You Oughta Know,Alanis Morissette,https://www.deezer.com/track/776476,1995,
Runaway Train,Soul Asylum,https://www.deezer.com/track/857997,1992,
Cuts Like A Knife,Bryan Adams,https://www.deezer.com/track/2174902,1983,
All Right,Christopher Cross,https://www.deezer.com/track/765445,1983,
Straight West,Kasket Club,https://www.deezer.com/track/74575696,2015,
Life,Des'ree,https://www.deezer.com/track/866829,1998,
Sax,Fleur East,https://www.deezer.com/track/111779610,2015,
"Just the Way It Is, Baby",The Rembrandts,https://www.deezer.com/track/685860,1990,
Stuck On You,Elvis Presley,https://www.deezer.com/track/7675098,1960,
Only Wanna Be With You,Hootie & The Blowfish,https://www.deezer.com/track/4086676,1992,
Send Me Some Lovin',Otis Redding,https://www.deezer.com/track/64757574,1992,
Hunger Strike,Temple Of The Dog,https://www.deezer.com/track/131342770,1990,
On Broadway (Edit),George Benson,https://www.deezer.com/track/6470453,1978,
Missing,Everything But The Girl,https://www.deezer.com/track/400690242,1994,
Every Kinda People,Robert Palmer,https://www.deezer.com/track/1103926,1988,
She's Like the Wind (feat. Wendy Fraser),Patrick Swayze,https://www.deezer.com/track/60020801,1987,
Lost on You,LP,https://www.deezer.com/track/137740111,2015,
Magalenha,Sergio Mendes,https://www.deezer.com/track/616350342,1992,
Whiskey In The Jar,Metallica,https://www.deezer.com/track/20309341,1998,
San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,https://www.deezer.com/track/625869,1967,
Spanish Flea,Herb Alpert & The Tijuana Brass,https://www.deezer.com/track/113576158,1965,
Love Is A Battlefield,Pat Benatar,https://www.deezer.com/track/3105189,1985,
Games People Play,The Alan Parsons Project,https://www.deezer.com/track/567682,1980,
Shape of You,Ed Sheeran,https://www.deezer.com/track/139470659,2015,
Old Time Rock & Roll,Bob Seger & The Silver Bullet Band,https://www.deezer.com/track/89626985,1978,
Bad Reputation,Joan Jett,https://www.deezer.com/track/6278857,1981,
Bad Day,Daniel Powter,https://www.deezer.com/track/771897,2005,
Torn,Natalie Imbruglia,https://www.deezer.com/track/13141371,1997,
Butterfly,Crazy Town,https://www.deezer.com/track/13144759,1999,
Cool Kids,Echosmith,https://www.deezer.com/track/71059074,2013,
Ex's & Oh's,Elle King,https://www.deezer.com/track/85838797,2014,
Waves,Mr. Probz,https://www.deezer.com/track/73949552,2013,
We Are The World,U.S.A. for Africa,https://www.deezer.com/track/11118881,1985,
Sit Down,James,https://www.deezer.com/track/882032,1991,
Clint Eastwood,Gorillaz,https://www.deezer.com/track/3100444,2000,
The Less I Know The Better,Tame Impala,https://www.deezer.com/track/103052662,2015,
Ride,Twenty One Pilots,https://www.deezer.com/track/99216700,2015,
Smooth Criminal,Alien Ant Farm,https://www.deezer.com/track/953102,2001,
I Don't Wanna Lose You,Tina Turner,https://www.deezer.com/track/3124214,1990,
We Don't Need Another Hero (Thunderdome),Tina Turner,https://www.deezer.com/track/3120281,1985,
What I've Done,Linkin Park,https://www.deezer.com/track/676847,2007,
Dani California,Red Hot Chili Peppers,https://www.deezer.com/track/680516,2006,
Movin' on Up,Primal Scream,https://www.deezer.com/track/895645,1991,
The Pretender,Foo Fighters,https://www.deezer.com/track/4311597,2007,
Fingertips,Kisma,https://www.deezer.com/track/453993842,2018,
How Bizarre,OMC,https://www.deezer.com/track/2234278,1996,
Wide Open,The Chemical Brothers,https://www.deezer.com/track/103480068,2015,
Titanium (feat. Sia),David Guetta,https://www.deezer.com/track/62847142,2011,
Flames,David Guetta,https://www.deezer.com/track/473784012,2018,
One Kiss,Calvin Harris,https://www.deezer.com/track/482990352,2018,
What About Us,P!nk,https://www.deezer.com/track/415238442,2017,
No Surrender,Bruce Springsteen,https://www.deezer.com/track/15586216,1984,
How Deep Is Your Love,Calvin Harris,https://www.deezer.com/track/103996098,2015,
April Skies,The Jesus And Mary Chain,https://www.deezer.com/track/13776450,1987,
Leave a Light On,Tom Walker,https://www.deezer.com/track/411109542,2017,
Attention,Charlie Puth,https://www.deezer.com/track/349385251,2017,
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,https://www.deezer.com/track/447942232,2018,
Alone,Alan Walker,https://www.deezer.com/track/141822951,2016,
Spinning Over You,REYKO,https://www.deezer.com/track/144385312,2017,
"Can You Feel It (7"" Version)",The Jacksons,https://www.deezer.com/track/14874862,1980,
This Is What You Came For,Calvin Harris,https://www.deezer.com/track/123883254,2016,
Better Now,Post Malone,https://www.deezer.com/track/491446972,2018,
Waiting For Love,Avicii,https://www.deezer.com/track/107346368,2015,
TELÉFONO,Aitana,https://www.deezer.com/track/531211011,2018,
Issues,Julia Michaels,https://www.deezer.com/track/139874527,2017,
The Greatest (feat. Kendrick Lamar),Sia,https://www.deezer.com/track/134533240,2016,
IDGAF,Dua Lipa,https://www.deezer.com/track/366297871,2017,
Mad Love,Sean Paul,https://www.deezer.com/track/460566002,2010,
Runaway (U & I),Galantis,https://www.deezer.com/track/86453925,2014,
Happier,Ed Sheeran,https://www.deezer.com/track/142986210,2017,
Want to Want Me,Jason Derülo,https://www.deezer.com/track/100597144,2015,
Holiday in Cambodia,Dead Kennedys,https://www.deezer.com/track/1534947,1980,
Let Me Love You,DJ Snake,https://www.deezer.com/track/129632340,2016,
How Long,Charlie Puth,https://www.deezer.com/track/413468802,2017,
In My Feelings,Drake,https://www.deezer.com/track/533609392,2018,
Para no olvidar,Los Rodriguez,https://www.deezer.com/track/816375,1995,
No One Knows,Queens Of The Stone Age,https://www.deezer.com/track/5169798,2002,
Savior,Rise Against,https://www.deezer.com/track/7419123,2008,
BURN IT DOWN,Linkin Park,https://www.deezer.com/track/37734411,2012,
Girls Like You (Cardi B Version),Maroon 5,https://www.deezer.com/track/498130042,2018,
On The Move,CALVO,https://www.deezer.com/track/507685722,2018,
The Most Beautiful Girl In the World,Prince,https://www.deezer.com/track/536618412,1994,
Dear Mr. Fantasy,Traffic,https://www.deezer.com/track/927896,1967,
Stolen Dance,Milky Chance,https://www.deezer.com/track/66937868,2013,
Are You The One,Basement,https://www.deezer.com/track/669638942,2019,
What You Know,Two Door Cinema Club,https://www.deezer.com/track/14532189,2010,
Something Good Can Work,Two Door Cinema Club,https://www.deezer.com/track/19881511,2009,
Better Off Alone,Alice Deejay,https://www.deezer.com/track/397372032,1999,
9Pm (Till I Come),ATB,https://www.deezer.com/track/61639624,1999,
Run Runaway,Slade,https://www.deezer.com/track/663218882,1983,
20 Min,Lil Uzi Vert,https://www.deezer.com/track/428537532,2017,
Low Life (feat. The Weeknd),Future,https://www.deezer.com/track/122703266,2016,
Superhero (Heroes & Villains),Metro Boomin,https://www.deezer.com/track/2047662397,2022,
'Cause I'm A Man,Tame Impala,https://www.deezer.com/track/103052668,2015,
Is It True,Tame Impala,https://www.deezer.com/track/872345342,2020,
Past Life,Tame Impala,https://www.deezer.com/track/103052664,2015,
Dracula,Tame Impala,https://www.deezer.com/track/3567385391,2025,
My Old Ways,Tame Impala,https://www.deezer.com/track/3602329302,2025,
